id,predict_0,predict_1,predict_2
16647,0.810454189777,0.184392467141,0.00515333376825
14209,0.575755596161,0.411524564028,0.0127198193222
18121,0.959641218185,0.0398534983397,0.000505223695654
12144,0.183478459716,0.815818011761,0.000703521538526
800,0.734699785709,0.264473766088,0.000826458795927
13200,0.111287929118,0.886507093906,0.00220492132939
5724,0.054914150387,0.0722629800439,0.872822880745
15722,0.903424501419,0.0740016400814,0.0225738864392
6660,0.892505586147,0.106746315956,0.000748082878999
8394,0.877556681633,0.121714934707,0.000728408922441
5554,0.536319613457,0.31105107069,0.152629330754
10381,0.96942961216,0.0287284124643,0.00184202298988
15783,0.981487393379,0.0180914886296,0.000421157514211
10907,0.820649862289,0.17412930727,0.00522079691291
11455,0.979923069477,0.019669290632,0.000407669547712
5992,0.31295800209,0.366679936647,0.320362091064
16564,0.219612538815,0.134441256523,0.645946204662
7933,0.415128201246,0.504035592079,0.0808362439275
16008,0.966501533985,0.0329786539078,0.000519830151461
7265,0.144786477089,0.836700856686,0.0185126326978
11095,0.552443683147,0.446700572968,0.000855683116242
2181,0.221522152424,0.200913220644,0.57756459713
8845,0.921846330166,0.0672684460878,0.0108852628618
13617,0.428159415722,0.570628464222,0.00121209514327
17228,0.972812414169,0.0249345917255,0.0022529962007
16321,0.983986735344,0.0154466303065,0.000566636852454
14851,0.989625990391,0.00712685240433,0.00324717536569
9613,0.968995451927,0.0305165741593,0.000487965007778
3121,0.928073048592,0.0678259804845,0.00410101097077
4840,0.995159208775,0.00437773996964,0.000462992844405
18216,0.235340222716,0.760272264481,0.00438751792535
17113,0.448797315359,0.545606255531,0.00559644121677
4775,0.973717808723,0.0184482503682,0.00783391203731
14105,0.969657540321,0.0214128121734,0.00892970431596
4993,0.482786715031,0.509511828423,0.00770140718669
8901,0.876464426517,0.0399836525321,0.0835518836975
15443,0.780765891075,0.215013936162,0.00422018626705
435,0.808340847492,0.19111469388,0.000544453971088
4595,0.272837817669,0.684412121773,0.0427500866354
14503,0.8652125597,0.134169146419,0.000618323567323
2191,0.272381812334,0.719484806061,0.00813335739076
2163,0.966811418533,0.0309891067445,0.00219944957644
9987,0.989303946495,0.010424378328,0.000271608907497
16234,0.44937697053,0.244160830975,0.306462228298
3834,0.177844703197,0.0547139160335,0.767441391945
13133,0.718263626099,0.280753463507,0.00098291807808
13909,0.267058670521,0.381175577641,0.351765781641
9952,0.728520810604,0.248863071203,0.0226161144674
3666,0.465851634741,0.533289968967,0.000858412357047
6072,0.953121364117,0.0391829647124,0.00769561668858
2936,0.282085716724,0.120874866843,0.597039401531
6497,0.910967230797,0.04846951738,0.040563210845
5645,0.902932405472,0.0957262963057,0.00134128180798
15476,0.676094830036,0.172185793519,0.151719346642
8472,0.995890438557,0.00395816052333,0.000151443542563
15687,0.906560361385,0.0926623642445,0.000777295324951
10682,0.96034258604,0.0390401445329,0.00061728223227
10772,0.561736345291,0.437040269375,0.00122341909446
8156,0.209523841739,0.367459535599,0.423016607761
10436,0.758047282696,0.141467481852,0.100485257804
16827,0.977349698544,0.0222484264523,0.000401903147576
12299,0.151523128152,0.203490376472,0.644986510277
9258,0.258209496737,0.0757209137082,0.666069626808
4759,0.558649420738,0.440443754196,0.000906801666133
8989,0.783645153046,0.214218869805,0.0021359862294
14823,0.996606111526,0.00322028971277,0.000173555585206
17270,0.436899662018,0.55331081152,0.00978948827833
2005,0.981725394726,0.0151206515729,0.00315391737968
15757,0.939092278481,0.0601867437363,0.000721029820852
14476,0.354412704706,0.644286811352,0.00130047951825
17243,0.275609463453,0.67287260294,0.0515179187059
3908,0.909395515919,0.088690854609,0.00191366986837
781,0.974498271942,0.0189322624356,0.00656948750839
5398,0.463528603315,0.413598805666,0.12287260592
2687,0.583207905293,0.403572291136,0.0132197570056
5017,0.953305721283,0.0259255357087,0.0207687225193
140,0.656446099281,0.339689135551,0.0038647595793
14897,0.953387618065,0.0384955629706,0.00811676029116
1487,0.326596140862,0.415332078934,0.258071780205
18371,0.998667955399,0.00121360423509,0.000118497511721
10170,0.956336915493,0.0326797328889,0.0109833730385
3464,0.731294691563,0.137507230043,0.131198108196
1535,0.852281689644,0.13402184844,0.0136965177953
1442,0.876911044121,0.118969790637,0.00411922018975
7249,0.768243968487,0.2196418643,0.012114151381
17510,0.23841625452,0.753049731255,0.0085339685902
418,0.996053814888,0.00377434515394,0.000171875799424
16274,0.0522703379393,0.102558672428,0.845171034336
12497,0.563594818115,0.424651533365,0.0117536494508
17309,0.944562137127,0.0474036820233,0.00803424231708
3891,0.95732396841,0.0339732579887,0.00870278757066
8437,0.976301133633,0.0233176890761,0.000381196732633
9950,0.613949298859,0.381821095943,0.00422960333526
5316,0.949193418026,0.0461343191564,0.0046722823754
12979,0.876565098763,0.122744858265,0.000689985812642
14648,0.874755859375,0.121920406818,0.00332367070951
8194,0.958954274654,0.0341689176857,0.00687678158283
10386,0.259711503983,0.169270083308,0.571018397808
12749,0.19434607029,0.2079770118,0.597676932812
16508,0.96772569418,0.0318976156414,0.000376708019758
16386,0.92828387022,0.0711456239223,0.00057045801077
12933,0.895638167858,0.101268902421,0.0030929541681
2830,0.846927165985,0.149661928415,0.00341088231653
11528,0.691263973713,0.307792514563,0.000943478487898
15904,0.972559332848,0.0270379390568,0.000402807170758
16390,0.761321544647,0.234359011054,0.00431944336742
14036,0.993151426315,0.00664336746559,0.000205230884603
17215,0.984088778496,0.0156341921538,0.000276975362794
14404,0.944602429867,0.0548326820135,0.000564889458474
12101,0.117159545422,0.15800255537,0.724837899208
10812,0.264565557241,0.721987366676,0.0134470714256
4374,0.993556439877,0.00622272212058,0.000220838308451
9719,0.212256491184,0.780733346939,0.00701014418155
8520,0.453842431307,0.480765402317,0.0653922185302
15621,0.767148435116,0.131159827113,0.101691693068
7173,0.143830224872,0.837861478329,0.0183082818985
7544,0.898298501968,0.0757123082876,0.0259891487658
7253,0.704023659229,0.251390844584,0.0445854887366
16731,0.648450314999,0.34309309721,0.00845657475293
17278,0.513427734375,0.482760518789,0.00381177361123
16327,0.969211041927,0.0297472253442,0.00104170688428
15845,0.994671881199,0.0050433431752,0.000284751236904
6750,0.123508609831,0.0309541802853,0.845537185669
7674,0.954896807671,0.0413837172091,0.00371946580708
17416,0.300385981798,0.631451785564,0.0681622326374
9050,0.523216068745,0.373065501451,0.103718444705
8931,0.113379344344,0.86531996727,0.0213006902486
13146,0.224534973502,0.161659419537,0.61380559206
11584,0.874902486801,0.123834773898,0.00126271147747
8322,0.734488844872,0.264691650867,0.000819495937321
16067,0.827184617519,0.169066593051,0.00374884251505
11438,0.963852405548,0.0334485433996,0.0026990598999
677,0.746060550213,0.250561714172,0.00337769091129
7475,0.86530983448,0.129770830274,0.00491932127625
13400,0.960859179497,0.0333806052804,0.00576018961146
10255,0.825900018215,0.173163503408,0.000936495373026
17987,0.958040654659,0.0410699360073,0.000889441405889
13651,0.237330541015,0.29782757163,0.464841812849
8226,0.981035411358,0.0183419138193,0.000622696767095
7643,0.921255469322,0.0752423405647,0.00350212259218
10318,0.0801341086626,0.0613232031465,0.858542740345
12382,0.979127824306,0.0156887248158,0.00518341502175
2912,0.0723195746541,0.16814301908,0.759537398815
2254,0.215754255652,0.333620101213,0.450625628233
13110,0.973096907139,0.0207521133125,0.00615096185356
8355,0.153622716665,0.826341569424,0.0200357120484
10753,0.963441073895,0.0359057709575,0.000653203285765
17974,0.361795693636,0.102356284857,0.535848021507
7588,0.974692046642,0.0211486518383,0.00415937555954
3209,0.982244193554,0.0133875468746,0.00436826143414
16325,0.843970000744,0.154691427946,0.0013385330094
12009,0.966698229313,0.0310788340867,0.00222293706611
7141,0.0873647257686,0.903923213482,0.00871202349663
7584,0.187261402607,0.591596007347,0.221142545342
171,0.461492747068,0.537571310997,0.000935957417823
14412,0.977084219456,0.018196195364,0.00471959449351
16111,0.345581740141,0.653521478176,0.000896793673746
17959,0.96213555336,0.037332188338,0.000532237056177
401,0.942846179008,0.0533322393894,0.0038216104731
16571,0.295608252287,0.691964745522,0.0124270608649
3294,0.197571352124,0.796258628368,0.00617001205683
16220,0.574468016624,0.092257976532,0.333274036646
2404,0.98393791914,0.0155158303678,0.000546195195056
11002,0.569512426853,0.429482638836,0.00100497016683
372,0.754778206348,0.223598778248,0.0216229837388
15477,0.979024171829,0.0148513568565,0.0061245020479
41,0.525202989578,0.473720729351,0.00107628724072
8671,0.960519313812,0.0389982759953,0.000482372939587
8129,0.872591078281,0.0548726841807,0.0725362747908
14683,0.856658935547,0.142573133111,0.000767962599639
9873,0.965051710606,0.0345262922347,0.000421928853029
13577,0.958191692829,0.041392121464,0.000416234135628
16132,0.964131772518,0.0352918766439,0.000576353457291
10100,0.974224090576,0.0243061538786,0.00146973587107
5629,0.412111252546,0.553063750267,0.0348249524832
16618,0.410801321268,0.584205806255,0.00499288458377
16876,0.160454541445,0.452882826328,0.386662662029
16036,0.99692350626,0.00290136761032,0.00017506563745
9322,0.529755830765,0.0567016452551,0.413542509079
8549,0.993757128716,0.00603033043444,0.000212579907384
18132,0.99364989996,0.00616740295663,0.00018267914129
13487,0.750144839287,0.240093246102,0.0097618913278
6904,0.934582710266,0.0491660311818,0.01625126414
2799,0.238995954394,0.754195809364,0.00680824555457
9694,0.0707876458764,0.716263711452,0.212948590517
4417,0.60636562109,0.390577346087,0.0030570642557
1494,0.959932804108,0.0295702088624,0.0104969954118
13929,0.303858011961,0.609367787838,0.0867742076516
6530,0.361336141825,0.63254648447,0.00611736206338
2483,0.958641171455,0.035057015717,0.00630176672712
3301,0.68711745739,0.311743587255,0.00113893952221
11323,0.910557031631,0.0885371863842,0.000905764522031
1237,0.478146970272,0.512585580349,0.00926741864532
1747,0.84537422657,0.148969039321,0.00565674202517
2655,0.938613474369,0.0495218187571,0.0118647376075
16310,0.240541785955,0.711656153202,0.047802079469
4173,0.725106239319,0.273996055126,0.000897776859347
17613,0.825722754002,0.172598212957,0.00167904177215
18062,0.99589073658,0.00391945522279,0.000189788042917
4109,0.2539075315,0.745156168938,0.000936297583394
15881,0.986299216747,0.0133545184508,0.000346278364304
17020,0.986053287983,0.0135749625042,0.000371676491341
7642,0.425869852304,0.21570391953,0.358426243067
9464,0.956932902336,0.040852971375,0.00221407995559
22,0.975586414337,0.02391602844,0.000497613276821
16394,0.677395343781,0.318664699793,0.00393998203799
12854,0.745562434196,0.169637665153,0.0847999155521
5073,0.486360222101,0.503074705601,0.0105650704354
2069,0.971432805061,0.0232830345631,0.00528411241248
8545,0.972796499729,0.0267231147736,0.000480450078612
10775,0.502865433693,0.479587167501,0.0175473541021
9744,0.694891691208,0.303580164909,0.00152811873704
17138,0.781093120575,0.171362802386,0.0475441291928
16619,0.973861575127,0.0255983080715,0.000540070876013
195,0.808951616287,0.185175091028,0.0058732656762
10258,0.329383671284,0.660584390163,0.0100319460034
4347,0.503756701946,0.491900920868,0.00434234319255
17587,0.768230378628,0.22240164876,0.0093680024147
3019,0.315288901329,0.670296370983,0.0144147556275
18552,0.993415117264,0.00633421074599,0.000250633747783
13223,0.592307031155,0.402416229248,0.0052767409943
7856,0.940070927143,0.0592457093298,0.00068336352706
9830,0.485747665167,0.513270378113,0.000981936696917
10965,0.749630630016,0.249640017748,0.000729351420887
4677,0.0373681411147,0.0715337321162,0.89109814167
12176,0.143323048949,0.312510162592,0.54416680336
15210,0.463364809752,0.53248745203,0.00414776755497
3764,0.802331745625,0.19661821425,0.00105004606303
16846,0.544000387192,0.444981455803,0.0110181691125
771,0.652351856232,0.164079502225,0.183568611741
13019,0.0962020009756,0.0358711630106,0.867926776409
252,0.504754424095,0.386220037937,0.109025575221
11064,0.300599217415,0.698401212692,0.000999532290734
18221,0.965983808041,0.032241679728,0.00177458650433
11502,0.929502665997,0.0661520957947,0.00434528756887
14392,0.769987821579,0.229125708342,0.000886393361725
9541,0.838166713715,0.135997325182,0.0258359964937
3206,0.938934504986,0.0571350008249,0.00393050862476
1994,0.480046212673,0.170362189412,0.349591642618
17294,0.208023175597,0.786544084549,0.00543274357915
344,0.999002277851,0.000900309183635,9.74859431153e-05
15404,0.994295179844,0.00543718505651,0.000267650844762
521,0.736622989178,0.262465953827,0.000911079405341
876,0.99320268631,0.0065837004222,0.000213626510231
7671,0.119901970029,0.878414034843,0.00168400246184
3351,0.991549134254,0.00818148162216,0.000269379874226
11771,0.989406168461,0.0103088403121,0.000285042013275
1511,0.0850213170052,0.0400063656271,0.87497228384
9265,0.447720885277,0.549077033997,0.00320210098289
7982,0.968551695347,0.030975850299,0.000472399813589
14175,0.701757907867,0.281581044197,0.0166610237211
10039,0.924542069435,0.0701711699367,0.00528672197834
14091,0.385622680187,0.580513775349,0.0338635630906
16518,0.976495862007,0.0229485388845,0.000555610226002
10022,0.980311632156,0.0171799678355,0.00250844168477
11564,0.917959630489,0.047117434442,0.0349229723215
7125,0.842154324055,0.154496997595,0.00334866670892
13985,0.577193140984,0.421814709902,0.000992136774585
16442,0.295676112175,0.703241527081,0.00108240253758
8894,0.951548933983,0.0470471829176,0.00140393350739
12070,0.920080125332,0.0677517578006,0.0121680814773
5222,0.763478815556,0.235328927636,0.00119226740208
5035,0.0901288986206,0.889975845814,0.0198952928185
11720,0.973110973835,0.0265113208443,0.000377691932954
2902,0.458781242371,0.481358021498,0.0598607547581
16663,0.961148262024,0.031103760004,0.00774791836739
5322,0.871353924274,0.0892173573375,0.0394287370145
18013,0.35779902339,0.323033392429,0.319167643785
7204,0.970060169697,0.0296082794666,0.000331535935402
5241,0.637612581253,0.0573951080441,0.304992288351
10289,0.654574692249,0.337190419436,0.00823489390314
2841,0.860607206821,0.128524631262,0.0108681637794
799,0.90054923296,0.0987721309066,0.000678594224155
1913,0.0531704239547,0.849491000175,0.0973385795951
4910,0.75026422739,0.238767161965,0.0109686758369
451,0.614836990833,0.370449900627,0.0147130703554
10840,0.458781242371,0.481358021498,0.0598607547581
15308,0.299672186375,0.49985781312,0.200469955802
10669,0.0900078713894,0.217914268374,0.692077875137
9628,0.95403188467,0.0454575531185,0.000510566111188
1010,0.806823551655,0.188508465886,0.00466801552102
11501,0.524824678898,0.435706734657,0.039468601346
12727,0.398645579815,0.599922716618,0.0014317035675
13407,0.997814774513,0.00205512554385,0.000130087311845
11481,0.317646414042,0.680243492126,0.00211007101461
7183,0.311760336161,0.346381813288,0.341857910156
1066,0.879379332066,0.119493871927,0.00112679495942
4010,0.980858385563,0.0181353911757,0.00100623862818
13436,0.984214544296,0.0117286136374,0.00405690073967
13848,0.989202558994,0.0104952575639,0.000302215077681
15025,0.261872053146,0.72817081213,0.0099571198225
3313,0.344775766134,0.636776387691,0.0184478759766
13580,0.965905368328,0.0335519760847,0.000542690744624
14183,0.932306945324,0.0634290724993,0.00426401384175
11433,0.810506045818,0.18845140934,0.0010425047949
9442,0.803261756897,0.193190574646,0.00354764494114
15,0.959823727608,0.0396377630532,0.000538506021257
10817,0.997145712376,0.00268865493126,0.000165605306393
330,0.592602491379,0.406323373318,0.00107412366197
17999,0.990692317486,0.00900681689382,0.000300889922073
6883,0.763042390347,0.230359807611,0.00659777689725
7946,0.262765467167,0.729452669621,0.00778182595968
2122,0.877687036991,0.12151927501,0.000793645798694
16053,0.987503826618,0.0119602996856,0.00053592218319
889,0.998661279678,0.00123976124451,9.89924228634e-05
3521,0.75189948082,0.243626818061,0.00447373650968
18229,0.230379506946,0.0438233166933,0.725797116756
11922,0.962606906891,0.0367481596768,0.000644940475468
2870,0.987052977085,0.0126664470881,0.000280606007436
4093,0.295525550842,0.622993469238,0.0814810246229
283,0.371374964714,0.578973710537,0.0496513321996
10344,0.336085170507,0.661062777042,0.00285207014531
531,0.997252881527,0.00254979543388,0.000197355708224
2710,0.189829051495,0.809322237968,0.000848699186463
8826,0.489563912153,0.472899198532,0.0375369414687
10484,0.963611721992,0.0359216891229,0.00046664319234
12881,0.0407485328615,0.068759791553,0.89049166441
5013,0.250094473362,0.738518834114,0.011386660859
1189,0.917982935905,0.0498286597431,0.0321883559227
7899,0.802980184555,0.196161985397,0.000857786915731
12413,0.978140711784,0.0174735337496,0.00438578985631
11046,0.247807964683,0.733853936195,0.018338073045
5834,0.778389751911,0.205739066005,0.0158712305129
14782,0.683740675449,0.310328483582,0.00593081582338
9994,0.728492975235,0.266456842422,0.00505023915321
147,0.223514601588,0.20225045085,0.574234962463
2152,0.971394598484,0.0268611982465,0.00174418068491
